title,author,price,price (including used books),pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link,complete_link
123,440,The Spirit of Python: Exposing Satan’s Plan to Squeeze the Life Out of You,[ Jentezen Franklin],16.99,16.99,256,4.8,905,88%,8%,3%,1%,1%,6 x 0.64 x 9 inches,11.2 ounces,English,"Charisma House; 8.4.2013 edition (September 3, 2013)",49,/Spirit-Python-Exposing-Satan%C2%92s-Squeeze/dp/1621362205/ref=sr_1_186?keywords=python&qid=1671164918&sr=8-186,https://www.amazon.com/Spirit-Python-Exposing-Satan%C2%92s-Squeeze/dp/1621362205/ref=sr_1_186?keywords=python&qid=1671164918&sr=8-186
124,441,Mission Python: Code a Space Adventure Game!,[ Sean McManus],29.95,29.95,280,4.5,159,70%,19%,6%,3%,3%,7 x 0.76 x 9.25 inches,1.4 pounds,English,"No Starch Press (October 16, 2018)",978-1593278571,/Mission-Python-Code-Space-Adventure/dp/1593278578/ref=sr_1_202?keywords=python&qid=1671164918&sr=8-202,https://www.amazon.com/Mission-Python-Code-Space-Adventure/dp/1593278578/ref=sr_1_202?keywords=python&qid=1671164918&sr=8-202
125,444,"Python Scripting for ArcGIS (Python Scripting, 1)",[ Paul A. Zandbergen],59.77, 11.48 - 59.77 ,358,4.5,185,70%,16%,9%,2%,4%,10 x 1 x 12 inches,12 ounces,English,"Esri Press; First Edition (February 2, 2015)",978-1589483712,/Python-Scripting-ArcGIS-Paul-Zandbergen/dp/1589483715/ref=sr_1_200?keywords=python&qid=1671164918&sr=8-200,https://www.amazon.com/Python-Scripting-ArcGIS-Paul-Zandbergen/dp/1589483715/ref=sr_1_200?keywords=python&qid=1671164918&sr=8-200
126,447,"Learn Python Programming: An in-depth introduction to the fundamentals of Python, 3rd Edition","[ Fabrizio Romano,  and , Heinrich Kruger]",37.11,37.11,552,4.3,48,55%,29%,9%,4%,4%,7.5 x 1.25 x 9.25 inches,2.07 pounds,English,"Packt Publishing; 3rd ed. edition (October 29, 2021)",978-1801815093,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0895749UWG6LYGF8LML&qualifier=1671164909&id=1430258531038690&widgetName=sp_mtf&url=%2FLearn-Python-Programming-depth-introduction%2Fdp%2F1801815097%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dpython%26qid%3D1671164909%26sr%3D8-129-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0895749UWG6LYGF8LML&qualifier=1671164909&id=1430258531038690&widgetName=sp_mtf&url=%2FLearn-Python-Programming-depth-introduction%2Fdp%2F1801815097%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dpython%26qid%3D1671164909%26sr%3D8-129-spons%26psc%3D1
127,451,Python for Finance: Mastering Data-Driven Finance,[ Yves Hilpisch],65.05, 58.51 - 65.05 ,720,4.6,268,77%,14%,5%,2%,2%,7 x 1.6 x 9.1 inches,2.27 pounds,English,"O'Reilly Media; 2nd edition (January 8, 2019)",978-1492024330,/Python-Finance-Mastering-Data-Driven/dp/1492024333/ref=sr_1_191?keywords=python&qid=1671164918&sr=8-191,https://www.amazon.com/Python-Finance-Mastering-Data-Driven/dp/1492024333/ref=sr_1_191?keywords=python&qid=1671164918&sr=8-191
128,453,"Python Flash Cards: Syntax, Concepts, and Examples",[ Eric Matthes],27.95,27.95,101,4.7,406,78%,14%,5%,1%,1%,5.5 x 2 x 7.5 inches,2.25 pounds,English,"No Starch Press; Flc Crds edition (January 15, 2019)",978-1593278960,/Python-Flash-Cards-Concepts-Examples/dp/1593278969/ref=sr_1_187?keywords=python&qid=1671164918&sr=8-187,https://www.amazon.com/Python-Flash-Cards-Concepts-Examples/dp/1593278969/ref=sr_1_187?keywords=python&qid=1671164918&sr=8-187
129,456,Learn to Program with Minecraft: Transform Your World with the Power of Python,[ Craig Richardson],29.05,29.05,336,4.4,303,68%,15%,8%,4%,4%,7.06 x 0.78 x 9.31 inches,1.65 pounds,English,"No Starch Press; 1st edition (December 1, 2015)", ,/Learn-Program-Minecraft-Transform-Python/dp/1593276702/ref=sr_1_185?keywords=python&qid=1671164918&sr=8-185,https://www.amazon.com/Learn-Program-Minecraft-Transform-Python/dp/1593276702/ref=sr_1_185?keywords=python&qid=1671164918&sr=8-185
130,457,A Student's Guide to Python for Physical Modeling: Updated Edition,"[ Jesse M. Kinder,  and , Philip Nelson]",4.95, 7.03 - 24.95 ,168,4.5,87,72%,16%,6%,3%,2%,8 x 0.5 x 10 inches,15 ounces,English,"Princeton University Press; Revised edition (January 30, 2018)",978-0691180571,/Students-Guide-Python-Physical-Modeling/dp/0691180571/ref=sr_1_183?keywords=python&qid=1671164918&sr=8-183,https://www.amazon.com/Students-Guide-Python-Physical-Modeling/dp/0691180571/ref=sr_1_183?keywords=python&qid=1671164918&sr=8-183
131,463,Deep Learning from Scratch: Building with Python from First Principles,[ Seth Weidman],38.99,38.99,252,4.3,84,63%,20%,8%,4%,5%,7 x 0.53 x 9.19 inches,14.4 ounces,English,"O'Reilly Media; 1st edition (October 1, 2019)",978-9352139026,/Deep-Learning-Scratch-Building-Principles/dp/1492041416/ref=sr_1_248?keywords=python&qid=1671164927&sr=8-248,https://www.amazon.com/Deep-Learning-Scratch-Building-Principles/dp/1492041416/ref=sr_1_248?keywords=python&qid=1671164927&sr=8-248
132,464,"Practical Python Programming for IoT: Build advanced IoT projects using a Raspberry Pi 4, MQTT, RESTful APIs, WebSockets, and Python 3",[ Gary Smart],39.99,39.99,516,4.5,53,65%,26%,4%,3%,3%,7.5 x 1.17 x 9.25 inches,1.93 pounds,English,"Packt Publishing (November 12, 2020)", ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A10250541713BCQ7J8PYK&qualifier=1671164918&id=8372628233594429&widgetName=sp_mtf&url=%2FPractical-Python-Programming-IoT-WebSockets%2Fdp%2F1838982469%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dpython%26qid%3D1671164918%26sr%3D8-180-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A10250541713BCQ7J8PYK&qualifier=1671164918&id=8372628233594429&widgetName=sp_mtf&url=%2FPractical-Python-Programming-IoT-WebSockets%2Fdp%2F1838982469%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dpython%26qid%3D1671164918%26sr%3D8-180-spons%26psc%3D1
133,470,The Hitchhiker's Guide to Python: Best Practices for Development,"[ Kenneth Reitz,  and , Tanya Schlusser]",24.99, 10.75 - 24.99 ,336,4.4,132,66%,16%,13%,3%,3%,6.9 x 0.77 x 9.1 inches,1.3 pounds,English,"O'Reilly Media; 1st edition (October 18, 2016)",978-1491933176,/Hitchhikers-Guide-Python-Practices-Development/dp/1491933178/ref=sr_1_246?keywords=python&qid=1671164927&sr=8-246,https://www.amazon.com/Hitchhikers-Guide-Python-Practices-Development/dp/1491933178/ref=sr_1_246?keywords=python&qid=1671164927&sr=8-246
134,471,A Smarter Way to Learn Python: Learn it faster. Remember it longer.,[ Mark Myers],19.95, 14.62 - 19.95 ,236,4.6,"1,068",76%,14%,7%,2%,2%,7 x 0.5 x 10 inches,14.7 ounces,English,"CreateSpace Independent Publishing Platform (August 9, 2017)",978-1974431472,/Smarter-Way-Learn-Python-Remember/dp/1974431479/ref=sr_1_244?keywords=python&qid=1671164927&sr=8-244,https://www.amazon.com/Smarter-Way-Learn-Python-Remember/dp/1974431479/ref=sr_1_244?keywords=python&qid=1671164927&sr=8-244
135,472,"Math for Programmers: 3D graphics, machine learning, and simulations with Python",[ Paul Orland],40.84, 34.75 - 40.84 ,688,4.5,65,72%,13%,8%,3%,5%,7.38 x 1 x 9.25 inches,2.73 pounds,English,"Manning; 1st edition (January 12, 2021)",978-1617295355,/Math-Programmers-Paul-Orland/dp/1617295353/ref=sr_1_243?keywords=python&qid=1671164927&sr=8-243,https://www.amazon.com/Math-Programmers-Paul-Orland/dp/1617295353/ref=sr_1_243?keywords=python&qid=1671164927&sr=8-243
136,473,Beginning Programming with Python For Dummies,[ John Paul Mueller],24.49, 12.35 - 24.49 ,416,4.4,279,65%,19%,7%,4%,5%,7.3 x 1 x 9.2 inches,1.59 pounds,English,"For Dummies; 2nd edition (February 13, 2018)", ,/Beginning-Programming-Python-Dummies-Mueller/dp/1119457890/ref=sr_1_239?keywords=python&qid=1671164927&sr=8-239,https://www.amazon.com/Beginning-Programming-Python-Dummies-Mueller/dp/1119457890/ref=sr_1_239?keywords=python&qid=1671164927&sr=8-239
137,474,The Pythons' Autobiography By The Pythons,"[ Bob McCabe, Eric Idle, et al.]",19.99,19.99,464,4.6,149,76%,15%,7%,1%,1%,5.11 x 1.31 x 7.81 inches,13.4 ounces,English,"Orion; New Ed edition (February 23, 2021)",69,/Pythons-Autobiography-Graham-Chapman/dp/0752864254/ref=sr_1_241?keywords=python&qid=1671164927&sr=8-241,https://www.amazon.com/Pythons-Autobiography-Graham-Chapman/dp/0752864254/ref=sr_1_241?keywords=python&qid=1671164927&sr=8-241
138,478,"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems",[ Aurélien Géron],57.49,57.49,856,4.8,"3,129",85%,10%,3%,1%,2%,7 x 1.2 x 9.2 inches,2.8 pounds,English,"O'Reilly Media; 2nd edition (October 15, 2019)",978-1492032649,/Hands-Machine-Learning-Scikit-Learn-TensorFlow/dp/1492032646/ref=sr_1_234?keywords=python&qid=1671164927&sr=8-234,https://www.amazon.com/Hands-Machine-Learning-Scikit-Learn-TensorFlow/dp/1492032646/ref=sr_1_234?keywords=python&qid=1671164927&sr=8-234
139,482,Black Hat Python: Python Programming for Hackers and Pentesters,[ Justin Seitz],34.95, 16.30 - 34.95 ,192,4.6,505,76%,14%,5%,3%,2%,6.94 x 0.51 x 9.25 inches,15.2 ounces,English,"No Starch Press; 1st edition (December 21, 2014)",978-1593275907,/Black-Hat-Python-Programming-Pentesters/dp/1593275900/ref=sr_1_232?keywords=python&qid=1671164927&sr=8-232,https://www.amazon.com/Black-Hat-Python-Programming-Pentesters/dp/1593275900/ref=sr_1_232?keywords=python&qid=1671164927&sr=8-232
140,487,Problem Solving with Algorithms and Data Structures Using Python SECOND EDITION,"[ Bradley N. Miller,  and , David L. Ranum]",42.75, 40.80 - 42.75 ,438,4.5,145,73%,17%,4%,1%,4%,7.5 x 0.9 x 9.2 inches,1.7 pounds,English,"Franklin, Beedle & Associates; 2nd edition (August 22, 2011)", ,/Problem-Solving-Algorithms-Structures-Python/dp/1590282574/ref=sr_1_296?keywords=python&qid=1671164936&sr=8-296,https://www.amazon.com/Problem-Solving-Algorithms-Structures-Python/dp/1590282574/ref=sr_1_296?keywords=python&qid=1671164936&sr=8-296
141,494,"Test-Driven Development with Python: Obey the Testing Goat: Using Django, Selenium, and JavaScript",[ Harry Percival],45.99, 33.03 - 45.99 ,624,4.7,121,80%,14%,2%,2%,1%,7.01 x 1.26 x 9.17 inches,1.47 pounds,English,"O'Reilly Media; 2nd edition (August 31, 2017)",978-1491958704,/Test-Driven-Development-Python-Selenium-JavaScript/dp/1491958707/ref=sr_1_291?keywords=python&qid=1671164936&sr=8-291,https://www.amazon.com/Test-Driven-Development-Python-Selenium-JavaScript/dp/1491958707/ref=sr_1_291?keywords=python&qid=1671164936&sr=8-291
142,496,"Code This Game!: Make Your Game Using Python, Then Break Your Game to Create a New One!","[ Meg Ray, Odd Dot, et al.]",18.8,18.8,320,4.4,101,68%,16%,10%,4%,3%,7.99 x 1.82 x 9.38 inches,2.1 pounds,English,"Odd Dot; Illustrated edition (September 3, 2019)",99,/Code-This-Game-Python-Create/dp/1250306698/ref=sr_1_290?keywords=python&qid=1671164936&sr=8-290,https://www.amazon.com/Code-This-Game-Python-Create/dp/1250306698/ref=sr_1_290?keywords=python&qid=1671164936&sr=8-290
143,507,"Programming the Raspberry Pi, Third Edition: Getting Started with Python",[ Simon Monk],15.0,15,192,4.6,145,73%,15%,7%,3%,1%,5.91 x 0.39 x 8.82 inches,8.1 ounces,English,"McGraw Hill TAB; 3rd edition (June 3, 2021)",978-1264257355,/Programming-Raspberry-Pi-Third-Getting/dp/126425735X/ref=sr_1_280?keywords=python&qid=1671164936&sr=8-280,https://www.amazon.com/Programming-Raspberry-Pi-Third-Getting/dp/126425735X/ref=sr_1_280?keywords=python&qid=1671164936&sr=8-280
144,508,The Quick Python Book,[ Naomi Ceder],29.99, 22.51 - 29.99 ,472,4.4,95,67%,18%,7%,1%,7%,7.38 x 1 x 9.25 inches,1.59 pounds,English,"Manning; 3rd edition (June 14, 2018)", ,/Quick-Python-Book-Naomi-Ceder/dp/1617294039/ref=sr_1_277?keywords=python&qid=1671164936&sr=8-277,https://www.amazon.com/Quick-Python-Book-Naomi-Ceder/dp/1617294039/ref=sr_1_277?keywords=python&qid=1671164936&sr=8-277
145,514,"Bayesian Analysis with Python: Introduction to statistical modeling and probabilistic programming using PyMC3 and ArviZ, 2nd Edition",[ Osvaldo Martin],46.99, 44.77 - 46.99 ,356,4.1,44,55%,21%,6%,9%,8%,7.5 x 0.81 x 9.25 inches,1.35 pounds,English,"Packt Publishing (December 26, 2018)",978-1789341652,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A10379021ZSKXYEQVUF82&qualifier=1671164936&id=7384453962861372&widgetName=sp_mtf&url=%2FBayesian-Analysis-Python-Introduction-probabilistic%2Fdp%2F1789341655%2Fref%3Dsr_1_276_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-276-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A10379021ZSKXYEQVUF82&qualifier=1671164936&id=7384453962861372&widgetName=sp_mtf&url=%2FBayesian-Analysis-Python-Introduction-probabilistic%2Fdp%2F1789341655%2Fref%3Dsr_1_276_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-276-spons%26psc%3D1
146,519,Web Development with Django: Learn to build modern web applications with a Python-based framework,"[ Ben Shaw, Saurabh Badhwar, et al.]",41.99,41.99,826,4.4,70,70%,17%,4%,5%,4%,7.5 x 1.87 x 9.25 inches,3.07 pounds,English,"Packt Publishing (February 25, 2021)",978-1839212505,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A01456273QIJT7B823GEW&qualifier=1671164946&id=2033667521903954&widgetName=sp_mtf&url=%2FWeb-Development-Django-applications-Python-based%2Fdp%2F1839212500%2Fref%3Dsr_1_318_sspa%3Fkeywords%3Dpython%26qid%3D1671164946%26sr%3D8-318-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A01456273QIJT7B823GEW&qualifier=1671164946&id=2033667521903954&widgetName=sp_mtf&url=%2FWeb-Development-Django-applications-Python-based%2Fdp%2F1839212500%2Fref%3Dsr_1_318_sspa%3Fkeywords%3Dpython%26qid%3D1671164946%26sr%3D8-318-spons%26psc%3D1
147,522,"Doing Math with Python: Use Programming to Explore Algebra, Statistics, Calculus, and More!",[ Amit Saha],29.95,29.95,264,4.5,163,72%,18%,5%,2%,3%,7.06 x 0.65 x 9.25 inches,1.14 pounds,English,"No Starch Press; 1st edition (August 1, 2015)",978-1593276409,/Doing-Math-Python-Programming-Statistics/dp/1593276400/ref=sr_1_300?keywords=python&qid=1671164946&sr=8-300,https://www.amazon.com/Doing-Math-Python-Programming-Statistics/dp/1593276400/ref=sr_1_300?keywords=python&qid=1671164946&sr=8-300
148,531,PYTHON: This Book Includes: Learn How To Develop Programs And Apps In 7 Days With Python Programming And Start Deep Hands-on Learning For Beginners of Data Science And Machine Learning.,"[ Oliver R. Simpson,  and , Code Developer Academy]",24.38,24.38,381,4.1,64,55%,23%,12%,2%,8%,7.5 x 0.86 x 9.25 inches,1.81 pounds,English,"Independently published (May 17, 2020)", ,/PYTHON-Programming-Hands-Beginners-Learning/dp/B088T26ZFS/ref=sr_1_269?keywords=python&qid=1671164936&sr=8-269,https://www.amazon.com/PYTHON-Programming-Hands-Beginners-Learning/dp/B088T26ZFS/ref=sr_1_269?keywords=python&qid=1671164936&sr=8-269
149,532,Python: For Beginners: A Crash Course Guide To Learn Python in 1 Week,[ Timothy C. Needham],13.66,13.66,135,4.3,"3,142",66%,16%,10%,3%,5%,6 x 0.31 x 9 inches,6.7 ounces,English,"Independently published (September 21, 2017)",66,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A03626981KEAHR6UGXV1D&qualifier=1671164946&id=2033667521903954&widgetName=sp_atf_next&url=%2FPython-Beginners-Crash-Course-Guide%2Fdp%2F1549776673%2Fref%3Dsr_1_292_sspa%3Fkeywords%3Dpython%26qid%3D1671164946%26sr%3D8-292-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A03626981KEAHR6UGXV1D&qualifier=1671164946&id=2033667521903954&widgetName=sp_atf_next&url=%2FPython-Beginners-Crash-Course-Guide%2Fdp%2F1549776673%2Fref%3Dsr_1_292_sspa%3Fkeywords%3Dpython%26qid%3D1671164946%26sr%3D8-292-spons%26psc%3D1
150,533,"Numerical Python: Scientific Computing and Data Science Applications with Numpy, SciPy and Matplotlib",[ Robert Johansson],51.99, 51.98 - 51.99 ,723,4.4,114,68%,15%,11%,3%,4%,7 x 1.45 x 10 inches,2.99 pounds,English,"Apress; 2nd ed. edition (December 25, 2018)",978-1484242452,/Numerical-Python-Scientific-Applications-Matplotlib/dp/1484242459/ref=sr_1_270?keywords=python&qid=1671164936&sr=8-270,https://www.amazon.com/Numerical-Python-Scientific-Applications-Matplotlib/dp/1484242459/ref=sr_1_270?keywords=python&qid=1671164936&sr=8-270
151,536,Learning Scientific Programming with Python,[ Christian Hill],51.63, 48.98 - 51.63 ,570,4.5,55,69%,18%,5%,5%,3%,6.69 x 1.29 x 9.61 inches,2.34 pounds,English,"Cambridge University Press; 2nd edition (December 10, 2020)",978-1108745918,/Learning-Scientific-Programming-Python-Christian/dp/1108745911/ref=sr_1_267?keywords=python&qid=1671164936&sr=8-267,https://www.amazon.com/Learning-Scientific-Programming-Python-Christian/dp/1108745911/ref=sr_1_267?keywords=python&qid=1671164936&sr=8-267
152,538,Natural Language Processing with Python: Analyzing Text with the Natural Language Toolkit,"[ Steven Bird, Ewan Klein, et al.]",50.23, 45.16 - 50.23 ,502,4.4,180,64%,19%,8%,6%,2%,7 x 1.2 x 9.19 inches,1.75 pounds,English,"O'Reilly Media; 1st edition (August 4, 2009)", ,/Natural-Language-Processing-Python-Analyzing/dp/0596516495/ref=sr_1_266?keywords=python&qid=1671164936&sr=8-266,https://www.amazon.com/Natural-Language-Processing-Python-Analyzing/dp/0596516495/ref=sr_1_266?keywords=python&qid=1671164936&sr=8-266
153,539,Automate the Boring Stuff with Python: Practical Programming for Total Beginners,[ Al Sweigart],59.99, 18.97 - 59.99 ,504,4.7,"1,386",78%,14%,5%,1%,1%,7 x 1.19 x 9.25 inches,2.14 pounds,English,"No Starch Press; 1st edition (May 1, 2015)",978-1593275990,/Automate-Boring-Stuff-Python-Programming/dp/1593275994/ref=sr_1_264?keywords=python&qid=1671164936&sr=8-264,https://www.amazon.com/Automate-Boring-Stuff-Python-Programming/dp/1593275994/ref=sr_1_264?keywords=python&qid=1671164936&sr=8-264
154,540,Python for Civil and Structural Engineers,[ Vittorio Lora],19.99, 15.99 - 19.99 ,162,3.8,17,39%,23%,22%,8%,8%,7.5 x 0.37 x 9.25 inches,11.3 ounces,English,"Independently published (October 10, 2019)",978-1698951010,/Python-Civil-Structural-Engineers-Vittorio/dp/1698951019/ref=sr_1_262?keywords=python&qid=1671164936&sr=8-262,https://www.amazon.com/Python-Civil-Structural-Engineers-Vittorio/dp/1698951019/ref=sr_1_262?keywords=python&qid=1671164936&sr=8-262
155,543,Web Scraping with Python: Collecting More Data from the Modern Web,[ Ryan Mitchell],33.49,33.49,Parse complicated HTML  ,4.6,180,76%,13%,6%,2%,3%,7 x 0.65 x 9.19 inches,1.21 pounds,English,"O'Reilly Media; 2nd edition (May 8, 2018)",978-1491985571,/Web-Scraping-Python-Collecting-Modern/dp/1491985577/ref=sr_1_254?keywords=python&qid=1671164936&sr=8-254,https://www.amazon.com/Web-Scraping-Python-Collecting-Modern/dp/1491985577/ref=sr_1_254?keywords=python&qid=1671164936&sr=8-254
156,545,"Python Programming for the Absolute Beginner, 3rd Edition",[ Michael Dawson],40.49, 12.94 - 40.49 ,455,4.3,688,64%,16%,13%,3%,5%,7.5 x 1.25 x 9.25 inches,2.05 pounds,English,"Course Technology; 3rd edition (January 1, 2010)", ,/Python-Programming-Absolute-Beginner-3rd/dp/1435455002/ref=sr_1_253?keywords=python&qid=1671164936&sr=8-253,https://www.amazon.com/Python-Programming-Absolute-Beginner-3rd/dp/1435455002/ref=sr_1_253?keywords=python&qid=1671164936&sr=8-253
157,546,Murach's Python Programming,"[ Michael Urban, Joel Murach, et al.]",34.3, 23.00 - 34.30 ,590,4.5,213,71%,16%,8%,1%,3%,8 x 1.5 x 9.9 inches,2.45 pounds,English,"Mike Murach & Associates (December 13, 2016)",978-1890774974,/Murachs-Python-Programming-Michael-Urban/dp/1890774979/ref=sr_1_252?keywords=python&qid=1671164936&sr=8-252,https://www.amazon.com/Murachs-Python-Programming-Michael-Urban/dp/1890774979/ref=sr_1_252?keywords=python&qid=1671164936&sr=8-252
158,547,Learn Quantum Computing with Python and IBM Quantum Experience: A hands-on introduction to quantum computing and writing your own quantum programs with Python,[ Robert Loredo],41.99,41.99,510,4.5,92,71%,17%,6%,2%,4%,7.5 x 1.15 x 9.25 inches,1.91 pounds,English,"Packt Publishing (September 28, 2020)", ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03843113EWQPZRG3RDP3&qualifier=1671164936&id=7384453962861372&widgetName=sp_mtf&url=%2FQuantum-Computing-Python-Experience-hands%2Fdp%2F1838981004%2Fref%3Dsr_1_260_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-260-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03843113EWQPZRG3RDP3&qualifier=1671164936&id=7384453962861372&widgetName=sp_mtf&url=%2FQuantum-Computing-Python-Experience-hands%2Fdp%2F1838981004%2Fref%3Dsr_1_260_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-260-spons%26psc%3D1
159,550,"Python Natural Language Processing Cookbook: Over 50 recipes to understand, analyze, and generate text for implementing language processing tasks",[ Zhenya Antić],37.99,37.99,284,4.2,39,62%,17%,7%,7%,7%,7.5 x 0.64 x 9.25 inches,1.08 pounds,English,"Packt Publishing (March 19, 2021)",978-1838987312,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03428652J2G1A70Z3K21&qualifier=1671164936&id=7384453962861372&widgetName=sp_mtf&url=%2FPython-Natural-Language-Processing-Cookbook%2Fdp%2F1838987312%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-257-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03428652J2G1A70Z3K21&qualifier=1671164936&id=7384453962861372&widgetName=sp_mtf&url=%2FPython-Natural-Language-Processing-Cookbook%2Fdp%2F1838987312%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-257-spons%26psc%3D1
160,555,"Make a Raspberry Pi-Controlled Robot: Building a Rover with Python, Linux, Motors, and Sensors",[ Wolfram Donat],9.59,9.59,168,4.0,38,47%,29%,7%,13%,4%,7.5 x 0.46 x 9.25 inches,13.8 ounces,English,"Make Community, LLC; 1st edition (December 16, 2014)",99,/Make-Raspberry-Pi-Controlled-Robot-Building/dp/1457186039/ref=sr_1_224?keywords=python&qid=1671164927&sr=8-224,https://www.amazon.com/Make-Raspberry-Pi-Controlled-Robot-Building/dp/1457186039/ref=sr_1_224?keywords=python&qid=1671164927&sr=8-224
161,556,Starting Out with Python,[ Tony Gaddis],139.99, 27.53 - 139.99 ,744,4.6,606,76%,12%,6%,2%,3%,9.9 x 7.9 x 0.9 inches,2.45 pounds,English,"Pearson; 4th edition (March 6, 2017)",$139.99 ,/Starting-Out-Python-Tony-Gaddis/dp/0134444329/ref=sr_1_223?keywords=python&qid=1671164927&sr=8-223,https://www.amazon.com/Starting-Out-Python-Tony-Gaddis/dp/0134444329/ref=sr_1_223?keywords=python&qid=1671164927&sr=8-223
162,557,Classic Computer Science Problems in Python,[ David Kopec],29.99, 25.97 - 29.99 ,224,4.4,135,66%,16%,10%,4%,4%,7.38 x 0.5 x 9.25 inches,15.5 ounces,English,"Manning; 1st edition (March 15, 2019)",978-1617295980,/Classic-Computer-Science-Problems-Python/dp/1617295981/ref=sr_1_221?keywords=python&qid=1671164927&sr=8-221,https://www.amazon.com/Classic-Computer-Science-Problems-Python/dp/1617295981/ref=sr_1_221?keywords=python&qid=1671164927&sr=8-221
163,560,"Python Object-Oriented Programming: Build robust and maintainable object-oriented Python applications and libraries, 4th Edition","[ Steven F. Lott,  and , Dusty Phillips]",38.24,38.24,714,4.3,74,60%,16%,19%,4%,2%,7.5 x 1.61 x 9.25 inches,2.66 pounds,English,"Packt Publishing; 4th ed. edition (July 2, 2021)",978-1801077262,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A08905241UL9OYPSNCL35&qualifier=1671164936&id=7384453962861372&widgetName=sp_atf_next&url=%2FPython-Object-Oriented-Programming-maintainable-object-oriented%2Fdp%2F1801077266%2Fref%3Dsr_1_243_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-243-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A08905241UL9OYPSNCL35&qualifier=1671164936&id=7384453962861372&widgetName=sp_atf_next&url=%2FPython-Object-Oriented-Programming-maintainable-object-oriented%2Fdp%2F1801077266%2Fref%3Dsr_1_243_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-243-spons%26psc%3D1
